comID,yearG5,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate,causeName
244,2014-2018,Female,D66,12,65,75,lev2,Yolo,39270,33.11,6.112,2.654,9.57,Davis,12,7.483,3.808,14.04,2.203,49.3,Chronic obstructive pulmonary disease
244,2014-2018,Male,0,168,1679,70.82,lev0,Yolo,35610,943,94.35,80.09,108.6,Davis,168,136.8,116.6,159.9,10.75,1364,All CAUSES
244,2014-2018,Male,A,15,133,70.93,lev1,Yolo,35610,74.7,8.424,4.161,12.69,Davis,15,13.03,7.232,21.97,3.406,127.2,"Communicable, maternal, perinatal and nutritional conditions"
244,2014-2018,Male,B,34,403,67.44,lev1,Yolo,35610,226.3,19.1,12.68,25.51,Davis,34,27.2,18.68,38.66,4.763,284.1,Cancer/Malignant neoplasms
244,2014-2018,Male,B07,11,136,65.73,lev2,Yolo,35610,76.38,6.178,2.527,9.829,Davis,11,8.761,4.322,16.3,2.68,97.51,"Trachea, bronchus and lung cancers"
244,2014-2018,Male,C,68,663,71.46,lev1,Yolo,35610,372.4,38.19,29.11,47.27,Davis,68,54.97,42.5,70.31,6.778,548.6,Cardiovascular diseases
244,2014-2018,Male,C02,31,269,73.68,lev2,Yolo,35610,151.1,17.41,11.28,23.54,Davis,31,24.86,16.74,35.93,4.559,203.8,Ischaemic heart disease
244,2014-2018,Male,C99,12,123,69.83,lev2,Yolo,35610,69.08,6.739,2.926,10.55,Davis,12,9.498,4.861,17.21,2.776,105.1,Other or unspecified cardiovascular diseases
244,2014-2018,Male,D,42,416,71.14,lev1,Yolo,35610,233.6,23.59,16.45,30.72,Davis,42,34.76,24.93,47.52,5.437,386.1,Other Chronic
244,2014-2018,Total,0,348,2564,74.81,lev0,Yolo,74880,684.8,92.95,83.18,102.7,Davis,348,116.5,104.4,130,6.39,1035,All CAUSES
244,2014-2018,Total,A,25,272,70.04,lev1,Yolo,74880,72.65,6.677,4.06,9.295,Davis,25,8.934,5.706,13.59,1.836,133.7,"Communicable, maternal, perinatal and nutritional conditions"
244,2014-2018,Total,B,70,607,70.87,lev1,Yolo,74880,162.1,18.7,14.32,23.08,Davis,70,23.59,18.31,30.19,2.867,200.3,Cancer/Malignant neoplasms
244,2014-2018,Total,B07,21,180,70.19,lev2,Yolo,74880,48.08,5.609,3.21,8.008,Davis,21,7.15,4.401,11.3,1.577,60.84,"Trachea, bronchus and lung cancers"
244,2014-2018,Total,C,122,874,76.1,lev1,Yolo,74880,233.4,32.59,26.8,38.37,Davis,122,40.41,33.39,48.72,3.752,365.9,Cardiovascular diseases
244,2014-2018,Total,C01,11,31,83.82,lev2,Yolo,74880,8.28,2.938,1.202,4.674,Davis,11,3.34,1.646,6.475,1.023,12.64,Hypertensive heart disease
244,2014-2018,Total,C02,55,471,74.25,lev2,Yolo,74880,125.8,14.69,10.81,18.57,Davis,55,18.53,13.84,24.58,2.573,195.7,Ischaemic heart disease
244,2014-2018,Total,C03,17,86,77,lev2,Yolo,74880,22.97,4.541,2.382,6.699,Davis,17,6.01,3.463,10.01,1.484,45.17,Stroke
244,2014-2018,Total,C99,22,132,78.05,lev2,Yolo,74880,35.26,5.876,3.421,8.332,Davis,22,7.082,4.387,11.16,1.544,53.83,Other or unspecified cardiovascular diseases
244,2014-2018,Total,D,110,640,77.15,lev1,Yolo,74880,170.9,29.38,23.89,34.87,Davis,110,36.93,30.23,44.92,3.59,276.4,Other Chronic
244,2014-2018,Total,D05,32,81,83.75,lev2,Yolo,74880,21.63,8.547,5.586,11.51,Davis,32,9.958,6.766,14.48,1.788,31.1,Alzheimer’s disease and other dementias
244,2014-2018,Total,D66,20,130,74,lev2,Yolo,74880,34.72,5.342,3.001,7.683,Davis,20,7.069,4.284,11.28,1.603,51.83,Chronic obstructive pulmonary disease
244,2014-2018,Total,E,18,95,77.56,lev1,Yolo,74880,25.37,4.808,2.587,7.029,Davis,18,5.405,3.156,9.038,1.306,17.44,Injuries
244,2014-2018,Total,E01,13,93,76.15,lev2,Yolo,74880,24.84,3.472,1.585,5.36,Davis,13,3.754,1.956,6.968,1.072,16.74,Unintentional injuries
245,2014-2018,Female,0,196,1224,75.07,lev0,Yolo,28820,849.3,136,117,155,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,196,156.6,135.1,180.7,11.4,792.7,All CAUSES
245,2014-2018,Female,A,12,76,77.58,lev1,Yolo,28820,52.73,8.326,3.615,13.04,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,12,9.703,4.938,17.28,2.856,44.79,"Communicable, maternal, perinatal and nutritional conditions"
245,2014-2018,Female,B,54,414,70.54,lev1,Yolo,28820,287.3,37.47,27.48,47.46,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,54,41.05,30.64,54.05,5.707,272.1,Cancer/Malignant neoplasms
245,2014-2018,Female,B07,17,146,68.59,lev2,Yolo,28820,101.3,11.8,6.188,17.4,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,17,11.79,6.766,19.41,2.929,91.83,"Trachea, bronchus and lung cancers"
245,2014-2018,Female,C,73,327,78.55,lev1,Yolo,28820,226.9,50.65,39.03,62.27,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,73,59.76,46.64,75.54,7.114,210,Cardiovascular diseases
245,2014-2018,Female,C02,27,85,79.48,lev2,Yolo,28820,58.98,18.73,11.67,25.8,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,27,22.26,14.55,32.7,4.358,47.37,Ischaemic heart disease
245,2014-2018,Female,C03,18,123,77.78,lev2,Yolo,28820,85.35,12.49,6.72,18.26,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,18,14.33,8.395,23.01,3.445,87,Stroke
245,2014-2018,Female,D,45,268,76.29,lev1,Yolo,28820,186,31.22,22.1,40.35,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,45,36.62,26.56,49.36,5.554,178.5,Other Chronic
245,2014-2018,Female,D66,12,45,79.83,lev2,Yolo,28820,31.22,8.326,3.615,13.04,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,12,9.644,4.9,17.19,2.844,25.24,Chronic obstructive pulmonary disease
245,2014-2018,Female,E,11,139,66.18,lev1,Yolo,28820,96.45,7.633,3.122,12.14,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,11,8.558,4.202,15.69,2.632,87.32,Injuries
245,2014-2018,Male,0,205,2167,68.41,lev0,Yolo,28010,1547,146.4,126.3,166.4,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,205,169,146.2,194.6,12.08,1478,All CAUSES
245,2014-2018,Male,A,12,233,56.5,lev1,Yolo,28010,166.4,8.568,3.72,13.42,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,12,8.755,4.439,15.97,2.589,150.1,"Communicable, maternal, perinatal and nutritional conditions"
245,2014-2018,Male,B,41,427,68.37,lev1,Yolo,28010,304.9,29.27,20.31,38.23,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,41,34.17,24.31,46.92,5.466,286.2,Cancer/Malignant neoplasms
245,2014-2018,Male,B07,11,116,68,lev2,Yolo,28010,82.82,7.854,3.213,12.49,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,11,8.555,4.17,15.93,2.654,77.77,"Trachea, bronchus and lung cancers"
245,2014-2018,Male,C,74,560,72.2,lev1,Yolo,28010,399.8,52.83,40.8,64.87,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,74,63.47,49.6,80.19,7.513,393.6,Cardiovascular diseases
245,2014-2018,Male,C02,28,241,71.21,lev2,Yolo,28010,172.1,19.99,12.59,27.4,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,28,24.2,15.96,35.41,4.654,163.4,Ischaemic heart disease
245,2014-2018,Male,C03,20,134,71.9,lev2,Yolo,28010,95.67,14.28,8.021,20.54,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,20,16.03,9.645,25.34,3.683,80.74,Stroke
245,2014-2018,Male,C99,11,38,80.73,lev2,Yolo,28010,27.13,7.854,3.213,12.49,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,11,9.854,4.887,17.93,2.995,31,Other or unspecified cardiovascular diseases
245,2014-2018,Male,D,60,575,69.62,lev1,Yolo,28010,410.5,42.84,32,53.68,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,60,48.57,36.78,63.18,6.439,386.3,Other Chronic
245,2014-2018,Male,D05,12,27,80.08,lev2,Yolo,28010,19.28,8.568,3.72,13.42,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,12,10.9,5.577,19.35,3.189,17.15,Alzheimer’s disease and other dementias
245,2014-2018,Male,D66,11,127,68.09,lev2,Yolo,28010,90.68,7.854,3.213,12.49,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,11,8.826,4.308,16.37,2.734,85.75,Chronic obstructive pulmonary disease
245,2014-2018,Male,E,18,372,56.89,lev1,Yolo,28010,265.6,12.85,6.915,18.79,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,18,14.05,8.201,22.8,3.397,262.2,Injuries
245,2014-2018,Total,0,401,3391,71.67,lev0,Yolo,56840,1193,141.1,127.3,154.9,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,401,161.9,146.2,179,8.256,1127,All CAUSES
245,2014-2018,Total,A,24,309,67.04,lev1,Yolo,56840,108.7,8.445,5.067,11.82,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,24,9.111,5.768,13.81,1.905,95.46,"Communicable, maternal, perinatal and nutritional conditions"
245,2014-2018,Total,A07,14,134,71.29,lev2,Yolo,56840,47.15,4.926,2.346,7.507,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,14,5.355,2.879,9.228,1.466,42.86,Respiratory infections
245,2014-2018,Total,B,95,841,69.6,lev1,Yolo,56840,295.9,33.43,26.71,40.15,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,95,37.78,30.41,46.47,3.963,280.5,Cancer/Malignant neoplasms
245,2014-2018,Total,B07,28,262,68.36,lev2,Yolo,56840,92.2,9.853,6.203,13.5,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,28,10.33,6.784,15.2,2,85.78,"Trachea, bronchus and lung cancers"
245,2014-2018,Total,B99,14,98,71,lev2,Yolo,56840,34.49,4.926,2.346,7.507,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,14,5.867,3.168,10.01,1.596,35.5,Other malignant neoplasms
245,2014-2018,Total,C,147,887,75.35,lev1,Yolo,56840,312.1,51.73,43.37,60.09,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,147,61.15,51.5,72.13,5.132,299.9,Cardiovascular diseases
245,2014-2018,Total,C01,19,130,74.37,lev2,Yolo,56840,45.75,6.686,3.68,9.692,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,19,8.035,4.789,12.71,1.876,44.62,Hypertensive heart disease
245,2014-2018,Total,C02,55,326,75.27,lev2,Yolo,56840,114.7,19.35,14.24,24.47,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,55,23.04,17.26,30.19,3.162,104.9,Ischaemic heart disease
245,2014-2018,Total,C03,38,257,74.68,lev2,Yolo,56840,90.44,13.37,9.12,17.62,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,38,15.02,10.55,20.85,2.489,85.54,Stroke
245,2014-2018,Total,C99,21,98,76.57,lev2,Yolo,56840,34.49,7.39,4.229,10.55,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,21,9.026,5.554,13.92,1.991,37.5,Other or unspecified cardiovascular diseases
245,2014-2018,Total,D,105,843,72.48,lev1,Yolo,56840,296.6,36.95,29.88,44.02,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,105,42.21,34.36,51.39,4.211,279.3,Other Chronic
245,2014-2018,Total,D05,18,27,81.39,lev2,Yolo,56840,9.501,6.334,3.408,9.26,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,18,8.07,4.755,12.85,1.921,8.055,Alzheimer’s disease and other dementias
245,2014-2018,Total,D11,11,94,69.45,lev2,Yolo,56840,33.08,3.871,1.583,6.158,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,11,4.237,2.065,7.833,1.314,29.58,Cirrhosis of the liver
245,2014-2018,Total,D66,23,172,74.22,lev2,Yolo,56840,60.53,8.093,4.786,11.4,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,23,9.231,5.784,14.07,1.969,54.64,Chronic obstructive pulmonary disease
245,2014-2018,Total,E,29,511,60.41,lev1,Yolo,56840,179.8,10.2,6.491,13.92,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,29,11.21,7.431,16.34,2.128,171.6,Injuries
245,2014-2018,Total,E01,18,320,60.11,lev2,Yolo,56840,112.6,6.334,3.408,9.26,Bryte/Broderick/Clarksburg/Riverview/West Sacramento,18,7.268,4.263,11.68,1.743,108,Unintentional injuries
246.1,2014-2018,Female,0,243,1335,76.85,lev0,Yolo,31310,852.8,155.2,135.7,174.7,Woodland,243,130,113.5,148.5,8.701,832.5,All CAUSES
246.1,2014-2018,Female,A,14,227,62.71,lev1,Yolo,31310,145,8.943,4.259,13.63,Woodland,14,7.866,4.206,13.78,2.169,148.6,"Communicable, maternal, perinatal and nutritional conditions"
246.1,2014-2018,Female,B,54,369,73.76,lev1,Yolo,31310,235.7,34.49,25.29,43.7,Woodland,54,30.89,22.97,40.93,4.343,235.4,Cancer/Malignant neoplasms
246.1,2014-2018,Female,B07,13,75,75.38,lev2,Yolo,31310,47.91,8.304,3.79,12.82,Woodland,13,7.103,3.672,12.79,2.049,51.1,"Trachea, bronchus and lung cancers"
246.1,2014-2018,Female,C,83,366,79.14,lev1,Yolo,31310,233.8,53.02,41.61,64.43,Woodland,83,42.58,33.52,53.68,4.905,227.3,Cardiovascular diseases
246.1,2014-2018,Female,C01,11,75,73.36,lev2,Yolo,31310,47.91,7.027,2.874,11.18,Woodland,11,6.294,3.034,11.88,1.978,47.97,Hypertensive heart disease
246.1,2014-2018,Female,C02,30,106,80.07,lev2,Yolo,31310,67.71,19.16,12.31,26.02,Woodland,30,15.83,10.46,23.34,3.031,67.68,Ischaemic heart disease
246.1,2014-2018,Female,C03,18,93,79.83,lev2,Yolo,31310,59.41,11.5,6.186,16.81,Woodland,18,8.338,4.819,13.96,2.048,52.86,Stroke
246.1,2014-2018,Female,C99,13,57,79.77,lev2,Yolo,31310,36.41,8.304,3.79,12.82,Woodland,13,6.571,3.37,12,1.915,36.62,Other or unspecified cardiovascular diseases
246.1,2014-2018,Female,D,82,342,79.17,lev1,Yolo,31310,218.5,52.38,41.04,63.72,Woodland,82,43.14,33.94,54.4,4.982,205.2,Other Chronic
246.1,2014-2018,Female,D05,20,20,85.75,lev2,Yolo,31310,12.78,12.78,7.177,18.38,Woodland,20,10.06,5.958,16.33,2.375,9.736,Alzheimer’s disease and other dementias
246.1,2014-2018,Male,0,262,2466,71.26,lev0,Yolo,30430,1621,172.2,151.4,193.1,Woodland,262,187.5,164.9,212.8,11.93,1600,All CAUSES
246.1,2014-2018,Male,A,16,219,64,lev1,Yolo,30430,143.9,10.52,5.364,15.67,Woodland,16,10.91,6.089,18.53,2.825,137,"Communicable, maternal, perinatal and nutritional conditions"
246.1,2014-2018,Male,B,50,390,73.5,lev1,Yolo,30430,256.3,32.86,23.76,41.97,Woodland,50,35.54,26.14,47.62,5.17,248.7,Cancer/Malignant neoplasms
246.1,2014-2018,Male,B99,12,101,69.83,lev2,Yolo,30430,66.39,7.887,3.425,12.35,Woodland,12,8.182,4.136,15.07,2.429,59.82,Other malignant neoplasms
246.1,2014-2018,Male,C,85,704,72.71,lev1,Yolo,30430,462.7,55.87,43.99,67.75,Woodland,85,60.65,48.11,75.81,6.767,456.6,Cardiovascular diseases
246.1,2014-2018,Male,C02,47,397,72.53,lev2,Yolo,30430,260.9,30.89,22.06,39.72,Woodland,47,32.47,23.62,43.96,4.874,247.7,Ischaemic heart disease
246.1,2014-2018,Male,C99,16,76,78,lev2,Yolo,30430,49.95,10.52,5.364,15.67,Woodland,16,11.55,6.506,19.43,2.953,52.69,Other or unspecified cardiovascular diseases
246.1,2014-2018,Male,D,89,757,72.27,lev1,Yolo,30430,497.6,58.5,46.35,70.65,Woodland,89,65.02,51.84,80.85,7.104,495.4,Other Chronic
246.1,2014-2018,Male,D05,18,113,76.44,lev2,Yolo,30430,74.27,11.83,6.366,17.3,Woodland,18,13.44,7.82,21.94,3.269,72.5,Alzheimer’s disease and other dementias
246.1,2014-2018,Male,D66,20,96,76.95,lev2,Yolo,30430,63.1,13.15,7.384,18.91,Woodland,20,13.74,8.276,21.95,3.148,55.94,Chronic obstructive pulmonary disease
246.1,2014-2018,Male,E,20,360,61.65,lev1,Yolo,30430,236.6,13.15,7.384,18.91,Woodland,20,14,8.44,22.32,3.203,234.3,Injuries
246.1,2014-2018,Male,E01,13,180,67.15,lev2,Yolo,30430,118.3,8.545,3.9,13.19,Woodland,13,9.587,5.001,17.08,2.733,119.3,Unintentional injuries
246.1,2014-2018,Total,0,505,3801,73.95,lev0,Yolo,61740,1231,163.6,149.3,177.9,Woodland,505,154.6,141,169.3,7.106,1209,All CAUSES
246.1,2014-2018,Total,A,30,446,63.4,lev1,Yolo,61740,144.5,9.719,6.241,13.2,Woodland,30,9.218,6.145,13.44,1.73,141.6,"Communicable, maternal, perinatal and nutritional conditions"
246.1,2014-2018,Total,A07,11,56,74.73,lev2,Yolo,61740,18.14,3.564,1.458,5.669,Woodland,11,3.298,1.599,6.207,1.029,14.1,Respiratory infections
246.1,2014-2018,Total,B,104,759,73.63,lev1,Yolo,61740,245.9,33.69,27.22,40.17,Woodland,104,32.28,26.2,39.46,3.261,237.4,Cancer/Malignant neoplasms
246.1,2014-2018,Total,B07,22,149,75.45,lev2,Yolo,61740,48.27,7.127,4.149,10.11,Woodland,22,6.793,4.18,10.58,1.499,47.92,"Trachea, bronchus and lung cancers"
246.1,2014-2018,Total,B99,15,140,69.73,lev2,Yolo,61740,45.35,4.859,2.4,7.318,Woodland,15,4.471,2.47,7.642,1.177,41.51,Other malignant neoplasms
246.1,2014-2018,Total,C,168,1070,75.89,lev1,Yolo,61740,346.6,54.42,46.19,62.65,Woodland,168,50.55,42.95,59.22,4.031,341,Cardiovascular diseases
246.1,2014-2018,Total,C01,19,219,67.79,lev2,Yolo,61740,70.95,6.155,3.388,8.923,Woodland,19,6.393,3.786,10.22,1.509,75.2,Hypertensive heart disease
246.1,2014-2018,Total,C02,77,503,75.47,lev2,Yolo,61740,162.9,24.94,19.37,30.52,Woodland,77,23.1,18.08,29.22,2.719,158.4,Ischaemic heart disease
246.1,2014-2018,Total,C03,25,130,79.16,lev2,Yolo,61740,42.11,8.099,4.924,11.27,Woodland,25,7.085,4.512,10.78,1.464,40.73,Stroke
246.1,2014-2018,Total,C99,29,133,78.79,lev2,Yolo,61740,43.09,9.395,5.975,12.81,Woodland,29,8.454,5.58,12.46,1.622,41.5,Other or unspecified cardiovascular diseases
246.1,2014-2018,Total,D,171,1099,75.58,lev1,Yolo,61740,356,55.4,47.09,63.7,Woodland,171,52.62,44.77,61.57,4.167,350.7,Other Chronic
246.1,2014-2018,Total,D01,17,140,69.88,lev2,Yolo,61740,45.35,5.507,2.889,8.125,Woodland,17,5.208,2.985,8.61,1.297,39.07,Diabetes mellitus
246.1,2014-2018,Total,D04,14,248,60.79,lev2,Yolo,61740,80.34,4.535,2.16,6.911,Woodland,14,4.715,2.534,8.131,1.291,90.91,Substance use
246.1,2014-2018,Total,D05,38,133,81.34,lev2,Yolo,61740,43.09,12.31,8.396,16.22,Woodland,38,11.64,8.112,16.31,1.965,41.35,Alzheimer’s disease and other dementias
246.1,2014-2018,Total,D06,14,8,81.79,lev2,Yolo,61740,2.592,4.535,2.16,6.911,Woodland,14,4.733,2.524,8.192,1.31,2.311,Other neurological conditions
246.1,2014-2018,Total,D09,11,102,73.45,lev2,Yolo,61740,33.04,3.564,1.458,5.669,Woodland,11,3.538,1.714,6.604,1.106,34.59,Digestive diseases (excluding cirrhosis)
246.1,2014-2018,Total,D11,12,85,76.17,lev2,Yolo,61740,27.54,3.887,1.688,6.087,Woodland,12,3.431,1.724,6.324,1.027,27.36,Cirrhosis of the liver
246.1,2014-2018,Total,D66,29,130,77.03,lev2,Yolo,61740,42.11,9.395,5.975,12.81,Woodland,29,8.617,5.685,12.69,1.654,36.63,Chronic obstructive pulmonary disease
246.1,2014-2018,Total,E,30,391,66.17,lev1,Yolo,61740,126.7,9.719,6.241,13.2,Woodland,30,9.323,6.224,13.57,1.744,123.7,Injuries
246.1,2014-2018,Total,E01,22,211,70.23,lev2,Yolo,61740,68.35,7.127,4.149,10.11,Woodland,22,6.82,4.21,10.6,1.496,66.92,Unintentional injuries
246.2,2014-2018,Male,0,16,150,72.12,lev0,Yolo,2065,1453,155,79.03,230.9,Knights Landing,16,142.9,79.07,245.5,37.56,1385,All CAUSES
246.2,2014-2018,Total,0,21,150,75.86,lev0,Yolo,4250,705.9,98.82,56.56,141.1,Knights Landing,21,70.04,42.29,118.8,15.99,635.9,All CAUSES
247,2014-2018,Female,0,20,167,73.4,lev0,Yuba,2007,1664,199.3,112,286.6,Browns Valley/Brownsville/Dobbins/Oregon House,20,139.7,80.8,248.8,34.28,1707,All CAUSES
247,2014-2018,Male,0,28,367,67.11,lev0,Yuba,2358,3113,237.5,149.5,325.5,Browns Valley/Brownsville/Dobbins/Oregon House,28,201.4,122.2,324.8,45.57,5298,All CAUSES
247,2014-2018,Male,C,12,45,78.42,lev1,Yuba,2358,381.7,101.8,44.19,159.4,Browns Valley/Brownsville/Dobbins/Oregon House,12,58.9,28.7,134,18.28,379.7,Cardiovascular diseases
247,2014-2018,Total,0,48,534,69.73,lev0,Yuba,4365,2447,219.9,157.7,282.1,Browns Valley/Brownsville/Dobbins/Oregon House,48,171.2,120.2,241.9,28.36,3407,All CAUSES
247,2014-2018,Total,C,18,97,76.72,lev1,Yuba,4365,444.4,82.47,44.37,120.6,Browns Valley/Brownsville/Dobbins/Oregon House,18,56.01,31.23,101.2,14.54,537.4,Cardiovascular diseases
247,2014-2018,Total,D,14,202,65.36,lev1,Yuba,4365,925.5,64.15,30.55,97.75,Browns Valley/Brownsville/Dobbins/Oregon House,14,52.26,26.22,100,15.66,1205,Other Chronic
248,2014-2018,Female,0,13,83,77,lev0,Yuba,2128,780.1,122.2,55.76,188.6,Wheatland,13,135.8,70.6,240.3,38.89,749.1,All CAUSES
248,2014-2018,Male,0,16,191,66.75,lev0,Yuba,2380,1605,134.5,68.57,200.3,Wheatland,16,225.7,110.1,433.7,69.91,2209,All CAUSES
248,2014-2018,Total,0,29,274,71.34,lev0,Yuba,4508,1216,128.7,81.83,175.5,Wheatland,29,169.1,108.8,254.9,34.23,1274,All CAUSES
248,2014-2018,Total,C,11,65,74.64,lev1,Yuba,4508,288.4,48.8,19.96,77.64,Wheatland,11,67.6,31.17,131.8,22.33,235.3,Cardiovascular diseases
249,2014-2018,Female,0,284,2331,73.56,lev0,Yuba,32430,1438,175.2,154.8,195.5,Marysville,284,198.8,175.7,224.4,12.18,1440,All CAUSES
249,2014-2018,Female,A,17,131,76.76,lev1,Yuba,32430,80.79,10.48,5.501,15.47,Marysville,17,11.26,6.452,18.7,2.805,77.04,"Communicable, maternal, perinatal and nutritional conditions"
249,2014-2018,Female,A07,11,25,82.27,lev2,Yuba,32430,15.42,6.784,2.775,10.79,Marysville,11,7.16,3.494,13.52,2.219,13,Respiratory infections
249,2014-2018,Female,B,64,564,72.34,lev1,Yuba,32430,347.8,39.47,29.8,49.14,Marysville,64,42.77,32.63,55.4,5.524,326.5,Cancer/Malignant neoplasms
249,2014-2018,Female,B07,21,73,78.1,lev2,Yuba,32430,45.02,12.95,7.412,18.49,Marysville,21,13.84,8.4,21.89,3.129,35.8,"Trachea, bronchus and lung cancers"
249,2014-2018,Female,C,87,709,73.67,lev1,Yuba,32430,437.3,53.66,42.38,64.93,Marysville,87,60.71,48.26,75.68,6.72,448.2,Cardiovascular diseases
249,2014-2018,Female,C02,49,403,72.92,lev2,Yuba,32430,248.6,30.22,21.76,38.68,Marysville,49,34.37,25.14,46.18,5.08,251.8,Ischaemic heart disease
249,2014-2018,Female,C03,17,90,76.65,lev2,Yuba,32430,55.51,10.48,5.501,15.47,Marysville,17,12.1,6.882,20.04,3.047,50.86,Stroke
249,2014-2018,Female,D,91,774,73.21,lev1,Yuba,32430,477.4,56.12,44.59,67.66,Marysville,91,66.06,52.8,81.88,7.144,477.4,Other Chronic
249,2014-2018,Female,D05,22,75,80.27,lev2,Yuba,32430,46.26,13.57,7.899,19.24,Marysville,22,16.67,10.29,25.8,3.657,50.4,Alzheimer’s disease and other dementias
249,2014-2018,Female,D66,19,135,75.16,lev2,Yuba,32430,83.26,11.72,6.449,16.99,Marysville,19,14.24,8.415,22.83,3.375,76.57,Chronic obstructive pulmonary disease
249,2014-2018,Female,E,23,152,75.3,lev1,Yuba,32430,93.75,14.19,8.388,19.98,Marysville,23,16.5,10.32,25.35,3.533,110.3,Injuries
249,2014-2018,Female,E01,11,77,74.55,lev2,Yuba,32430,47.49,6.784,2.775,10.79,Marysville,11,7.074,3.477,13.33,2.173,50.83,Unintentional injuries
249,2014-2018,Male,0,269,3103,67.57,lev0,Yuba,33340,1861,161.4,142.1,180.6,Marysville,269,214.1,188.2,242.9,13.64,1816,All CAUSES
249,2014-2018,Male,B,64,702,66.5,lev1,Yuba,33340,421.1,38.39,28.98,47.79,Marysville,64,51.04,38.78,66.3,6.686,428.6,Cancer/Malignant neoplasms
249,2014-2018,Male,B07,13,181,63.31,lev2,Yuba,33340,108.6,7.798,3.559,12.04,Marysville,13,10.2,5.215,18.44,2.987,107.5,"Trachea, bronchus and lung cancers"
249,2014-2018,Male,C,103,1332,66.37,lev1,Yuba,33340,799,61.78,49.85,73.71,Marysville,103,80.35,64.97,98.64,8.262,757.8,Cardiovascular diseases
249,2014-2018,Male,C02,53,791,64.94,lev2,Yuba,33340,474.5,31.79,23.23,40.35,Marysville,53,40.19,29.66,53.68,5.786,420.5,Ischaemic heart disease
249,2014-2018,Male,C03,18,111,72.28,lev2,Yuba,33340,66.58,10.8,5.809,15.78,Marysville,18,16.01,9.306,25.99,3.894,79.46,Stroke
249,2014-2018,Male,C99,12,90,72.75,lev2,Yuba,33340,53.98,7.198,3.125,11.27,Marysville,12,9.818,4.927,17.97,2.941,59.31,Other or unspecified cardiovascular diseases
249,2014-2018,Male,D,77,709,70.78,lev1,Yuba,33340,425.3,46.19,35.87,56.5,Marysville,77,63.38,49.49,80.28,7.525,423.2,Other Chronic
249,2014-2018,Male,D05,14,94,76.36,lev2,Yuba,33340,56.38,8.398,3.999,12.8,Marysville,14,13.19,7.095,22.67,3.609,56.93,Alzheimer’s disease and other dementias
