,year,CAUSE,Ndeaths,YLL,m.YLL,Level,pop,YLLper,YLLrateLCI,YLLrateUCI,cDeathRate,rateLCI,rateUCI,causeName,county,stateRate,SMR,aRate,aLCI,aUCI,YLL.adj.rate
16862,2014,70,62,1436.03,23.16177419,gbd36,57166,2512.035126,2382.11033,2641.959921,108.4560753,81.45965811,135.4524925,Malignant neoplasms,San Benito,150.2449315,0.721861791,120.5813876,92.34365155,155.005703,2686.123405
17121,2006,21,62,2143.21,34.56790323,gbd36,1976767,108.4199605,103.8298306,113.0100903,3.13643439,2.355726707,3.917142073,Hepatitis,San Bernardino,2.750585969,1.140278626,3.952442811,3.009695522,5.138302419,128.7810829
18615,2001,105,62,1701.62,27.44548387,gbd36,588581,289.1054927,275.3690859,302.8418995,10.53380928,7.911779033,13.15583953,"Endocrine, blood, immune disorders",San Joaquin,6.078914275,1.732843861,12.89888494,9.830124052,16.68771271,331.8097239
18698,2003,208,62,2891.81,46.64209677,gbd36,621108,465.5889153,448.6195404,482.5582902,9.982160912,7.497444591,12.46687723,Self-harm,San Joaquin,9.596221734,1.040217826,11.02271227,8.402360544,14.27748189,490.0340827
18733,2004,208,62,2832.57,45.6866129,gbd36,638522,443.6135325,427.2768996,459.9501654,9.709923855,7.292971605,12.12687611,Self-harm,San Joaquin,9.409062488,1.031975701,10.87549811,8.290576938,14.08402579,469.5799359
18835,2007,208,62,2694.26,43.45580645,gbd36,669737,402.2862706,387.0960685,417.4764726,9.257365205,6.953061896,11.56166851,Self-harm,San Joaquin,9.53422402,0.970961578,10.35973536,7.914556999,13.38995673,433.4962282
18852,2008,105,62,1732.31,27.94048387,gbd36,675248,256.5442623,244.4634095,268.625115,9.18181172,6.896314858,11.46730858,"Endocrine, blood, immune disorders",San Joaquin,7.078859032,1.29707509,11.02692675,8.43100552,14.21592132,287.555351
18863,2008,167,62,1316.08,21.22709677,gbd36,675248,194.9032059,184.3732651,205.4331467,9.18181172,6.896314858,11.46730858,Other digestive diseases,San Joaquin,8.622696054,1.064842326,11.40974435,8.729869518,14.69174518,238.5276111
18878,2009,46,62,1650.35,26.61854839,gbd36,680421,242.5483634,230.8464088,254.2503181,9.112005655,6.843884617,11.38012669,Other infectious diseases,San Joaquin,4.585027501,1.987339368,10.65504857,8.155492706,13.71811722,266.0519057
18937,2010,208,62,2904.02,46.83903226,gbd36,687827,422.2020944,406.8464279,437.557761,9.013894482,6.770194853,11.25759411,Self-harm,San Joaquin,10.19189613,0.884417813,9.538123425,7.295724251,12.30554892,427.4888007
19165,2001,198,62,2846.48,45.91096774,gbd36,251652,1131.117575,1089.564634,1172.670517,24.6371974,18.50461278,30.76978202,Unintentional injuries,San Luis Obispo,21.88467088,1.125774179,24.17506164,18.39565073,31.3576094,1130.976324
19791,2005,160,62,2057.67,33.18822581,gbd36,699277,294.2567824,281.5426505,306.9709142,8.866300479,6.659339311,11.07326165,Cirrhosis of the liver,San Mateo,10.4541869,0.848110002,8.905494859,6.803956557,11.4932507,289.4554199
19929,2009,208,62,2682.51,43.97557377,gbd36,716264,374.5141456,360.3416725,388.6866187,8.65602627,6.501405648,10.81064689,Self-harm,San Mateo,10.07896928,0.858820583,8.346241879,6.36772077,10.79325262,376.4733894
20053,2013,167,62,1121.78,18.09322581,gbd36,748761,149.8181663,141.0510105,158.585322,8.280345798,6.219237935,10.34145366,Other digestive diseases,San Mateo,8.380798028,0.988014002,7.055199589,5.404308169,9.124666443,132.7956027
20408,2008,157,62,913.53,14.73435484,gbd36,419970,217.5226802,203.4170911,231.6282693,14.76295926,11.08822729,18.43769123,Other respiratory diseases,Santa Barbara,9.097514119,1.622746507,14.12663088,10.79594863,18.25610255,221.139388
20431,2009,104,62,1006.22,16.22935484,gbd36,422423,238.2019918,223.4840526,252.9199311,14.67723112,11.02383823,18.33062401,Diabetes mellitus,Santa Barbara,17.17767068,0.854436634,13.73412881,10.50146437,17.73450337,237.1579316
20608,2014,160,62,2107.07,33.985,gbd36,440129,478.7391878,458.2979313,499.1804443,14.0867791,10.58035897,17.59319923,Cirrhosis of the liver,Santa Barbara,12.86545149,1.094930801,14.85577466,11.38016009,19.07980805,516.6701426
20831,2005,58,62,5626.95,90.75725806,gbd36,1699521,331.0903484,322.4395123,339.7411845,3.648086726,2.740020756,4.556152695,Neonatal conditions,Santa Clara,4.140547178,0.88106392,3.214298234,2.464230323,4.167381755,291.3514835
21124,2013,179,62,1488.14,24.00225806,gbd36,1866208,79.74137931,75.68993439,83.79282423,3.322244894,2.495286064,4.149203725,Musculoskeletal diseases,Santa Clara,3.291339524,1.009389906,3.466324234,2.656156799,4.453005645,82.61401686
21204,2000,48,62,784.22,12.64870968,gbd36,255869,306.4927756,285.041685,327.9438662,24.23114953,18.19963659,30.26266247,Lower respiratory infections,Santa Cruz,24.67880568,0.981860705,28.70808487,21.95261687,37.09246635,363.3127857
21341,2004,155,62,979.83,15.80370968,gbd36,254836,384.4943415,360.419542,408.5691409,24.32937262,18.27341041,30.38533482,Chronic obstructive pulmonary disease,Santa Cruz,33.49391299,0.726381914,29.59990335,22.58698131,38.28998905,477.1270187
21917,2006,198,62,2295.81,37.02919355,gbd36,175238,1310.109679,1256.519184,1363.700175,35.38045401,26.57370442,44.1872036,Unintentional injuries,Shasta,22.95097761,1.541566317,33.69809889,25.69219606,43.71095416,1352.922219
23282,2014,157,62,987.67,15.93016129,gbd36,425430,232.1580519,217.6794738,246.6366299,14.57349035,10.94592016,18.20106054,Other respiratory diseases,Solano,10.36670409,1.405797853,15.15475963,11.608068,19.46647808,232.4542748
23409,2002,110,62,2411.18,38.89,gbd36,465998,517.4228216,496.7700256,538.0756175,13.30477813,9.993010303,16.61654596,Mental and substance use disorders,Sonoma,8.532186321,1.55936329,12.56496289,9.591392114,16.26511202,489.2878793
23685,2010,167,62,1036.48,16.71741935,gbd36,483844,214.2178057,201.1764364,227.2591751,12.8140475,9.62443022,16.00366479,Other digestive diseases,Sonoma,8.458872003,1.514864807,11.04052512,8.451183762,14.24013418,190.520005
23765,2013,48,62,810.23,13.06822581,gbd36,494416,163.8761691,152.5922559,175.1600822,12.54004725,9.418632923,15.66146157,Lower respiratory infections,Sonoma,16.97007362,0.738950669,10.14196048,7.765750948,13.11982767,140.8923752
24045,2005,157,62,1401.14,22.59903226,gbd36,498020,281.3421148,266.6107809,296.0734487,12.44929922,9.350473506,15.54812494,Other respiratory diseases,Stanislaus,8.417260002,1.479020397,15.48725259,11.83053248,19.96422098,321.8554454
24213,2010,157,62,1240.37,20.00596774,gbd36,515888,240.4339702,227.053595,253.8143454,12.01811246,9.026615884,15.00960903,Other respiratory diseases,Stanislaus,9.391008626,1.279746717,14.19953976,10.87423621,18.254315,274.9125075
24349,2014,167,62,1217.3,19.63387097,gbd36,531720,228.9362823,216.075603,241.7969615,11.66027232,8.757847768,14.56269688,Other digestive diseases,Stanislaus,8.438435175,1.381805048,13.12136934,10.05747798,16.84225736,253.0368544
25999,2010,167,62,1384.92,22.33741935,gbd36,442551,312.9402035,296.4586893,329.4217177,14.00968476,10.52245462,17.4969149,Other digestive diseases,Tulare,8.458872003,1.656211934,18.79096254,14.38963746,24.1547199,407.0153037
26029,2011,157,62,1201.72,19.38258065,gbd36,447493,268.5449828,253.3617767,283.728189,13.85496533,10.40624728,17.30368338,Other respiratory diseases,Tulare,10.05177073,1.378360659,18.81997895,14.41592256,24.17825129,352.884757
26789,2005,105,62,1599.73,25.80209677,gbd36,796867,200.7524468,190.9149276,210.589966,7.780470267,5.843789259,9.717151275,"Endocrine, blood, immune disorders",Ventura,6.788830038,1.146069385,9.106527567,6.958293931,11.74223186,217.6141914
1498,2002,179,63,1704.25,27.0515873,gbd36,1468468,116.0563254,110.5463424,121.5663083,4.290185418,3.230800273,5.349570562,Musculoskeletal diseases,Alameda,3.758054558,1.141597428,5.117707782,3.909055158,6.607040535,129.3873662
1550,2004,103,63,1219.37,19.35507937,gbd36,1465540,83.2027785,78.53276466,87.87279234,4.298756772,3.237255084,5.360258461,Other neoplasms,Alameda,3.38435363,1.27018546,5.121704862,3.922203044,6.597826053,93.79611729
1601,2005,179,63,1631,25.88888889,gbd36,1459882,111.7213583,106.2993857,117.1433309,4.315417273,3.24980157,5.381032977,Musculoskeletal diseases,Alameda,3.84042698,1.123681636,5.095333871,3.898005822,6.568500604,122.5617937
1706,2008,179,63,1283.39,20.37126984,gbd36,1491781,86.03072435,81.32396119,90.7374875,4.223139992,3.180310525,5.265969458,Musculoskeletal diseases,Alameda,3.595051061,1.174709321,4.807828671,3.686358367,6.184663406,92.24235719
1793,2011,103,63,1317.22,20.90825397,gbd36,1531942,85.98367301,81.34028553,90.62706049,4.112427233,3.096936317,5.127918149,Other neoplasms,Alameda,3.686799458,1.115446413,4.39157979,3.37191483,5.634268365,89.28259141
1868,2013,138,63,1981.84,31.45777778,gbd36,1575797,125.7674688,120.230372,131.3045656,3.997976897,3.01074746,4.985206333,Other neurological conditions,Alameda,5.060792839,0.78999023,4.089131939,3.140789423,5.239009133,127.4416741
2454,2001,48,63,805.22,12.78126984,gbd36,205730,391.3964905,364.3626504,418.4303307,30.62266077,23.0609382,38.18438334,Lower respiratory infections,Butte,23.75064838,1.289339991,25.52724645,19.48675182,33.14523847,350.865101
2462,2001,132,63,678.91,10.77634921,gbd36,205730,330.0004861,305.1773546,354.8236176,30.62266077,23.0609382,38.18438334,Alzheimer’s disease and other dementias,Butte,21.54276818,1.421482166,23.50599061,17.99794654,30.52576328,246.5095746
2729,2009,168,63,1061.52,16.84952381,gbd36,219287,484.0779435,454.9574121,513.1984749,28.72947325,21.63523973,35.82370676,Genitourinary diseases,Butte,13.53392235,2.12277509,23.36291754,17.87628992,30.26088558,438.7924827
3974,2009,133,63,842.27,13.36936508,gbd36,1043501,80.71578274,75.26472367,86.1668418,6.037368436,4.546547455,7.528189417,Parkinson disease,Contra Costa,5.375270476,1.123174817,6.074066837,4.666651065,7.793949643,81.51967509
4078,2012,138,63,1878.66,29.82,gbd36,1075665,174.6510298,166.7534296,182.5486301,5.856842047,4.410598853,7.30308524,Other neurological conditions,Contra Costa,5.015576546,1.167730568,5.762662486,4.425059441,7.400005652,175.1174624
4099,2013,46,63,1345.82,21.36222222,gbd36,1089656,123.5087037,116.9100982,130.1073092,5.781641179,4.353967505,7.209314852,Other infectious diseases,Contra Costa,4.784560068,1.208395567,5.462708129,4.19682311,7.019503522,118.1035689
4133,2014,46,63,1365.06,21.66761905,gbd36,1102941,123.7654598,117.1999012,130.3310184,5.712000914,4.301523668,7.12247816,Other infectious diseases,Contra Costa,4.829707009,1.182680627,5.355123785,4.112493517,6.8859609,118.5341626
4335,2006,70,63,1456.99,23.1268254,gbd36,28276,5152.744377,4888.163529,5417.325225,222.8037912,167.7863494,277.821233,Malignant neoplasms,Del Norte,148.1067775,1.504345682,234.6769782,179.9048703,301.5303002,5313.610586
5111,2001,105,63,2039.65,32.37539683,gbd36,815003,250.2628825,239.4019601,261.1238048,7.730032896,5.821238468,9.638827323,"Endocrine, blood, immune disorders",Fresno,6.078914275,1.271614066,9.75560529,7.441726866,12.61869144,281.7080105
5163,2002,209,63,3848.26,61.08349206,gbd36,828637,464.4084201,449.7355196,479.0813206,7.602846602,5.725458573,9.480234632,Interpersonal violence,Fresno,7.038123503,1.080237737,7.514423027,5.743926569,9.756438376,441.3573149
5393,2009,138,63,2373.09,37.66809524,gbd36,923895,256.8571104,246.5227744,267.1914464,6.8189567,5.135136369,8.50277703,Other neurological conditions,Fresno,4.725275401,1.443081328,8.073931355,6.17653956,10.40516525,278.2371584
5405,2009,208,63,2855.91,45.33190476,gbd36,923895,309.1162957,297.7793065,320.4532849,6.8189567,5.135136369,8.50277703,Self-harm,Fresno,10.07896928,0.67655298,7.535893811,5.768952424,9.720823217,320.6722771
5867,2010,147,63,1104.22,17.52730159,gbd36,28182,3918.174721,3687.072519,4149.276924,223.5469449,168.3459944,278.7478953,Cardiovascular diseases,Glenn,208.8709246,1.070263586,221.3402815,170.0099831,283.9930281,3945.486498
6584,2002,198,63,2696.32,42.79873016,gbd36,147185,1831.925808,1762.779299,1901.072316,42.80327479,32.23376577,53.37278381,Unintentional injuries,Imperial,22.27928156,1.921214321,55.03255845,41.31329834,72.68668618,1885.77318
6672,2005,198,63,2884.25,48.07083333,gbd36,157657,1829.446203,1762.680829,1896.211576,39.96016669,30.09271276,49.82762062,Unintentional injuries,Imperial,23.13704416,1.727107681,43.73331509,32.89787753,57.70962357,1824.117814
7347,2000,110,63,2885.36,45.79936508,gbd36,664373,434.298203,418.4516021,450.1448039,9.482624971,7.141059037,11.82419091,Mental and substance use disorders,Kern,7.64981213,1.239589262,10.92356947,8.289946801,14.27334805,458.9834829
7460,2003,168,63,1187.52,18.84952381,gbd36,717797,165.4395323,156.0300243,174.8490404,8.776854737,6.609566236,10.94414324,Genitourinary diseases,Kern,12.79213657,0.686113277,13.48943025,10.30372272,17.40344454,230.0756139
7524,2005,157,63,1338.2,21.24126984,gbd36,761972,175.6232512,166.2136853,185.0328172,8.268020347,6.226379467,10.30966123,Other respiratory diseases,Kern,8.417260002,0.982269806,12.10871974,9.262225542,15.62223724,244.9607301
7830,2014,138,63,1936.44,30.73714286,gbd36,876668,220.8863561,211.0481716,230.7245405,7.186300857,5.411771407,8.960830308,Other neurological conditions,Kern,5.0026575,1.436496673,8.792593288,6.731165954,11.34718528,243.3547129
7851,2015,46,63,1556.67,24.70904762,gbd36,883327,176.228056,167.4736867,184.9824253,7.132126608,5.370974526,8.893278689,Other infectious diseases,Kern,5.212519088,1.368268679,9.1057549,6.976183255,11.72498965,204.8789011
7859,2015,105,63,1801.95,28.60238095,gbd36,883327,203.9958022,194.5769506,213.4146538,7.132126608,5.370974526,8.893278689,"Endocrine, blood, immune disorders",Kern,8.640595247,0.82542075,8.908522584,6.820429865,11.48213706,230.0337718
9501,2009,63,63,850.85,13.50555556,gbd36,9805233,8.677509244,8.094444645,9.260573844,0.642514053,0.483856612,0.801171495,Nutritional deficiencies,Los Angeles,0.9062172,0.709006686,0.753827602,0.578838995,0.967197859,10.09077543
9991,2008,155,63,1212.61,19.24777778,gbd36,149114,813.2100272,767.4390438,858.9810106,42.24955403,31.81677653,52.68233154,Chronic obstructive pulmonary disease,Madera,34.57760809,1.221876132,53.1944817,40.72951389,68.51876765,984.4737795
11423,2012,155,63,1125.87,17.87095238,gbd36,87976,1279.746749,1204.993857,1354.499642,71.61043921,53.92751222,89.2933662,Chronic obstructive pulmonary disease,Mendocino,32.51712886,2.202237458,56.45508648,43.36186448,72.8573867,1006.222307
12927,2012,168,63,1033.31,16.40174603,gbd36,423881,243.7736063,228.9101621,258.6370505,14.86266193,11.19259135,18.5327325,Genitourinary diseases,Monterey,17.34947862,0.856663318,16.48682544,12.66030295,21.14582985,277.1773127
12940,2013,48,63,1027.89,16.31571429,gbd36,426453,241.0324233,226.29742,255.7674266,14.77302305,11.12508721,18.4209589,Lower respiratory infections,Monterey,16.97007362,0.870533822,15.56834347,11.95572401,19.96600337,260.3044878
13038,2000,48,63,792.07,12.57253968,gbd36,124601,635.6851069,591.4152268,679.9549869,50.56139196,38.07615361,63.04663032,Lower respiratory infections,Napa,24.67880568,2.048777911,38.69731254,29.58912858,50.22828298,510.5787092
13312,2009,155,63,1042.28,16.54412698,gbd36,135664,768.2804576,721.6386176,814.9222976,46.43825923,34.97115532,57.90536314,Chronic obstructive pulmonary disease,Napa,33.28190551,1.395300495,38.55767728,29.54390507,49.81274352,673.6197575
14446,2013,185,63,4101.92,65.10984127,gbd36,3110802,131.8605299,127.8252904,135.8957693,2.025201218,1.525113722,2.525288715,Congenital anomalies,Orange,2.691966531,0.752312926,2.078751823,1.596763705,2.662287367,137.0601512
14515,2015,179,63,1362.53,21.62746032,gbd36,3161218,43.10142483,40.81284176,45.3900079,1.992902736,1.500790776,2.485014695,Musculoskeletal diseases,Orange,3.184859404,0.625742767,1.943407121,1.493291932,2.491046159,42.18937872
14654,2004,48,63,918.44,14.5784127,gbd36,302815,303.3006951,283.6853433,322.916047,20.8047818,15.66741019,25.94215341,Lower respiratory infections,Placer,20.5914144,1.010361959,20.8762563,15.99975485,26.87670657,298.0837499
14764,2007,157,63,1038.23,16.47984127,gbd36,329719,314.8832794,295.7296578,334.036901,19.10717914,14.38900038,23.82535791,Other respiratory diseases,Placer,8.798296829,2.171690671,17.9607572,13.77448771,23.14362851,295.5490498
15063,2001,70,63,1351.53,21.45285714,gbd36,20706,6527.238482,6179.250114,6875.226849,304.2596349,229.1281182,379.3911516,Malignant neoplasms,Plumas,155.9134305,1.951465207,245.0451884,186.7673793,322.9591833,5063.06124
15409,2000,138,63,2252.18,35.74888889,gbd36,1557271,144.6235113,138.6506085,150.596414,4.045538638,3.046564673,5.044512602,Other neurological conditions,Riverside,4.341069859,0.931922031,4.214162178,3.213215412,5.480808944,147.0390816
15419,2000,185,63,4901.4,77.8,gbd36,1557271,314.742906,305.9315253,323.5542868,4.045538638,3.046564673,5.044512602,Congenital anomalies,Riverside,3.758731219,1.076304317,3.665605253,2.804345735,4.776312547,275.4515161
15887,2014,46,63,1800.04,28.57206349,gbd36,2305796,78.06588267,74.45952923,81.67223611,2.732245177,2.057565724,3.40692463,Other infectious diseases,Riverside,4.829707009,0.565716548,2.83426683,2.17641617,3.632528732,80.75147484
16040,2002,138,63,2127.5,33.76984127,gbd36,1293483,164.478389,157.4892746,171.4675034,4.87057039,3.667869478,6.073271303,Other neurological conditions,Sacramento,4.459290938,1.092229787,5.53466733,4.22816201,7.145191397,174.0246021
16050,2002,185,63,4599.74,73.01174603,gbd36,1293483,355.6088484,345.3321406,365.8855561,4.87057039,3.667869478,6.073271303,Congenital anomalies,Sacramento,3.726570476,1.306984645,4.734261829,3.623891002,6.124976778,331.2613238
16099,2004,58,63,5785.36,91.83111111,gbd36,1342899,430.8112524,419.7100522,441.9124526,4.691343132,3.532899209,5.849787054,Neonatal conditions,Sacramento,3.971720789,1.181186539,4.180966855,3.212758668,5.39848941,383.9581063
16134,2005,58,63,5767.36,91.54539683,gbd36,1358168,424.6426068,413.6832989,435.6019147,4.63860141,3.49318112,5.7840217,Neonatal conditions,Sacramento,4.140547178,1.120287056,4.109247094,3.157495617,5.307408457,375.9381404
16144,2005,138,63,2068.54,32.83396825,gbd36,1358168,152.3036914,145.7403264,158.8670565,4.63860141,3.49318112,5.7840217,Other neurological conditions,Sacramento,4.562938568,1.016582043,5.257997949,4.023818723,6.772693364,162.8439746
16177,2006,133,63,736.89,11.69666667,gbd36,1372275,53.69842051,49.82130918,57.57553183,4.590916544,3.457271185,5.724561902,Parkinson disease,Sacramento,5.332881321,0.860869813,5.316160205,4.076876954,6.834408863,61.28465899
