County,Year,Sex,Disease,Cases,Branch
Santa Cruz,2021,Total,Yersiniosis,4,IDB
Shasta,2021,Total,Yersiniosis,3,IDB
Sierra,2021,Total,Yersiniosis,0,IDB
Siskiyou,2021,Total,Yersiniosis,0,IDB
Solano,2021,Total,Yersiniosis,4,IDB
Sonoma,2021,Total,Yersiniosis,1,IDB
Stanislaus,2021,Total,Yersiniosis,0,IDB
Sutter,2021,Total,Yersiniosis,2,IDB
Tehama,2021,Total,Yersiniosis,1,IDB
Trinity,2021,Total,Yersiniosis,0,IDB
Tulare,2021,Total,Yersiniosis,9,IDB
Tuolumne,2021,Total,Yersiniosis,0,IDB
Ventura,2021,Total,Yersiniosis,14,IDB
Yolo,2021,Total,Yersiniosis,1,IDB
Yuba,2021,Total,Yersiniosis,0,IDB
Alameda,2021,Total,Zika Virus Infection,0,IDB
Alpine,2021,Total,Zika Virus Infection,0,IDB
Amador,2021,Total,Zika Virus Infection,0,IDB
Butte,2021,Total,Zika Virus Infection,0,IDB
Calaveras,2021,Total,Zika Virus Infection,0,IDB
CALIFORNIA,2021,Total,Zika Virus Infection,4,IDB
Colusa,2021,Total,Zika Virus Infection,0,IDB
Contra Costa,2021,Total,Zika Virus Infection,0,IDB
Del Norte,2021,Total,Zika Virus Infection,0,IDB
El Dorado,2021,Total,Zika Virus Infection,0,IDB
Fresno,2021,Total,Zika Virus Infection,0,IDB
Glenn,2021,Total,Zika Virus Infection,0,IDB
Humboldt,2021,Total,Zika Virus Infection,0,IDB
Imperial,2021,Total,Zika Virus Infection,0,IDB
Inyo,2021,Total,Zika Virus Infection,0,IDB
Kern,2021,Total,Zika Virus Infection,0,IDB
Kings,2021,Total,Zika Virus Infection,0,IDB
Lake,2021,Total,Zika Virus Infection,0,IDB
Lassen,2021,Total,Zika Virus Infection,0,IDB
Los Angeles,2021,Total,Zika Virus Infection,0,IDB
Madera,2021,Total,Zika Virus Infection,0,IDB
Marin,2021,Total,Zika Virus Infection,1,IDB
Mariposa,2021,Total,Zika Virus Infection,0,IDB
Mendocino,2021,Total,Zika Virus Infection,0,IDB
Merced,2021,Total,Zika Virus Infection,0,IDB
Modoc,2021,Total,Zika Virus Infection,0,IDB
Mono,2021,Total,Zika Virus Infection,0,IDB
Monterey,2021,Total,Zika Virus Infection,0,IDB
Napa,2021,Total,Zika Virus Infection,0,IDB
Nevada,2021,Total,Zika Virus Infection,0,IDB
Orange,2021,Total,Zika Virus Infection,0,IDB
Placer,2021,Total,Zika Virus Infection,0,IDB
Plumas,2021,Total,Zika Virus Infection,0,IDB
Riverside,2021,Total,Zika Virus Infection,1,IDB
Sacramento,2021,Total,Zika Virus Infection,0,IDB
San Benito,2021,Total,Zika Virus Infection,0,IDB
San Bernardino,2021,Total,Zika Virus Infection,1,IDB
San Diego,2021,Total,Zika Virus Infection,0,IDB
San Francisco,2021,Total,Zika Virus Infection,1,IDB
San Joaquin,2021,Total,Zika Virus Infection,0,IDB
San Luis Obispo,2021,Total,Zika Virus Infection,0,IDB
San Mateo,2021,Total,Zika Virus Infection,0,IDB
Santa Barbara,2021,Total,Zika Virus Infection,0,IDB
Santa Clara,2021,Total,Zika Virus Infection,0,IDB
Santa Cruz,2021,Total,Zika Virus Infection,0,IDB
Shasta,2021,Total,Zika Virus Infection,0,IDB
Sierra,2021,Total,Zika Virus Infection,0,IDB
Siskiyou,2021,Total,Zika Virus Infection,0,IDB
Solano,2021,Total,Zika Virus Infection,0,IDB
Sonoma,2021,Total,Zika Virus Infection,0,IDB
Stanislaus,2021,Total,Zika Virus Infection,0,IDB
Sutter,2021,Total,Zika Virus Infection,0,IDB
Tehama,2021,Total,Zika Virus Infection,0,IDB
Trinity,2021,Total,Zika Virus Infection,0,IDB
Tulare,2021,Total,Zika Virus Infection,0,IDB
Tuolumne,2021,Total,Zika Virus Infection,0,IDB
Ventura,2021,Total,Zika Virus Infection,0,IDB
Yolo,2021,Total,Zika Virus Infection,0,IDB
Yuba,2021,Total,Zika Virus Infection,0,IDB
CALIFORNIA,2018,Total,Chlamydia,232181,STD
Alameda,2018,Total,Chlamydia,9719,STD
Alpine,2018,Total,Chlamydia,12,STD
Amador,2018,Total,Chlamydia,63,STD
Butte,2018,Total,Chlamydia,1320,STD
Calaveras,2018,Total,Chlamydia,119,STD
Colusa,2018,Total,Chlamydia,56,STD
Contra Costa,2018,Total,Chlamydia,6146,STD
Del Norte,2018,Total,Chlamydia,89,STD
El Dorado,2018,Total,Chlamydia,447,STD
Fresno,2018,Total,Chlamydia,7140,STD
Glenn,2018,Total,Chlamydia,120,STD
Humboldt,2018,Total,Chlamydia,790,STD
Imperial,2018,Total,Chlamydia,1060,STD
Inyo,2018,Total,Chlamydia,68,STD
Kern,2018,Total,Chlamydia,6957,STD
Kings,2018,Total,Chlamydia,972,STD
Lake,2018,Total,Chlamydia,331,STD
Lassen,2018,Total,Chlamydia,117,STD
Los Angeles,2018,Total,Chlamydia,68021,STD
Madera,2018,Total,Chlamydia,920,STD
Marin,2018,Total,Chlamydia,815,STD
Mariposa,2018,Total,Chlamydia,32,STD
Mendocino,2018,Total,Chlamydia,434,STD
Merced,2018,Total,Chlamydia,1645,STD
Modoc,2018,Total,Chlamydia,19,STD
Mono,2018,Total,Chlamydia,22,STD
Monterey,2018,Total,Chlamydia,2239,STD
Napa,2018,Total,Chlamydia,584,STD
Nevada,2018,Total,Chlamydia,215,STD
Orange,2018,Total,Chlamydia,14338,STD
Placer,2018,Total,Chlamydia,1124,STD
Plumas,2018,Total,Chlamydia,61,STD
Riverside,2018,Total,Chlamydia,11487,STD
Sacramento,2018,Total,Chlamydia,11645,STD
San Benito,2018,Total,Chlamydia,238,STD
San Bernardino,2018,Total,Chlamydia,13379,STD
San Diego,2018,Total,Chlamydia,22101,STD
San Francisco,2018,Total,Chlamydia,9505,STD
San Joaquin,2018,Total,Chlamydia,4347,STD
San Luis Obispo,2018,Total,Chlamydia,1200,STD
San Mateo,2018,Total,Chlamydia,3103,STD
Santa Barbara,2018,Total,Chlamydia,2704,STD
Santa Clara,2018,Total,Chlamydia,8331,STD
Santa Cruz,2018,Total,Chlamydia,1244,STD
Shasta,2018,Total,Chlamydia,646,STD
Sierra,2018,Total,Chlamydia,6,STD
Siskiyou,2018,Total,Chlamydia,141,STD
Solano,2018,Total,Chlamydia,3139,STD
Sonoma,2018,Total,Chlamydia,2277,STD
Stanislaus,2018,Total,Chlamydia,2917,STD
Sutter,2018,Total,Chlamydia,352,STD
Tehama,2018,Total,Chlamydia,191,STD
Trinity,2018,Total,Chlamydia,21,STD
Tulare,2018,Total,Chlamydia,2610,STD
Tuolumne,2018,Total,Chlamydia,154,STD
Ventura,2018,Total,Chlamydia,3018,STD
Yolo,2018,Total,Chlamydia,1076,STD
Yuba,2018,Total,Chlamydia,354,STD
CALIFORNIA,2018,Total,Early Syphilis,15368,STD
Alameda,2018,Total,Early Syphilis,438,STD
Alpine,2018,Total,Early Syphilis,0,STD
Amador,2018,Total,Early Syphilis,4,STD
Butte,2018,Total,Early Syphilis,100,STD
Calaveras,2018,Total,Early Syphilis,3,STD
Colusa,2018,Total,Early Syphilis,4,STD
Contra Costa,2018,Total,Early Syphilis,273,STD
Del Norte,2018,Total,Early Syphilis,6,STD
El Dorado,2018,Total,Early Syphilis,9,STD
Fresno,2018,Total,Early Syphilis,368,STD
Glenn,2018,Total,Early Syphilis,5,STD
Humboldt,2018,Total,Early Syphilis,28,STD
Imperial,2018,Total,Early Syphilis,31,STD
Inyo,2018,Total,Early Syphilis,0,STD
Kern,2018,Total,Early Syphilis,481,STD
Kings,2018,Total,Early Syphilis,68,STD
Lake,2018,Total,Early Syphilis,10,STD
Lassen,2018,Total,Early Syphilis,0,STD
Los Angeles,2018,Total,Early Syphilis,5627,STD
Madera,2018,Total,Early Syphilis,63,STD
Marin,2018,Total,Early Syphilis,27,STD
Mariposa,2018,Total,Early Syphilis,1,STD
Mendocino,2018,Total,Early Syphilis,14,STD
Merced,2018,Total,Early Syphilis,111,STD
Modoc,2018,Total,Early Syphilis,0,STD
Mono,2018,Total,Early Syphilis,1,STD
Monterey,2018,Total,Early Syphilis,70,STD
Napa,2018,Total,Early Syphilis,31,STD
Nevada,2018,Total,Early Syphilis,10,STD
Orange,2018,Total,Early Syphilis,772,STD
Placer,2018,Total,Early Syphilis,29,STD
Plumas,2018,Total,Early Syphilis,1,STD
Riverside,2018,Total,Early Syphilis,655,STD
Sacramento,2018,Total,Early Syphilis,633,STD
San Benito,2018,Total,Early Syphilis,6,STD
San Bernardino,2018,Total,Early Syphilis,571,STD
San Diego,2018,Total,Early Syphilis,1090,STD
San Francisco,2018,Total,Early Syphilis,1410,STD
San Joaquin,2018,Total,Early Syphilis,608,STD
San Luis Obispo,2018,Total,Early Syphilis,29,STD
San Mateo,2018,Total,Early Syphilis,151,STD
Santa Barbara,2018,Total,Early Syphilis,95,STD
Santa Clara,2018,Total,Early Syphilis,527,STD
Santa Cruz,2018,Total,Early Syphilis,63,STD
Shasta,2018,Total,Early Syphilis,76,STD
Sierra,2018,Total,Early Syphilis,0,STD
Siskiyou,2018,Total,Early Syphilis,6,STD
Solano,2018,Total,Early Syphilis,119,STD
Sonoma,2018,Total,Early Syphilis,198,STD
Stanislaus,2018,Total,Early Syphilis,251,STD
Sutter,2018,Total,Early Syphilis,18,STD
Tehama,2018,Total,Early Syphilis,9,STD
Trinity,2018,Total,Early Syphilis,2,STD
Tulare,2018,Total,Early Syphilis,45,STD
Tuolumne,2018,Total,Early Syphilis,11,STD
Ventura,2018,Total,Early Syphilis,141,STD
Yolo,2018,Total,Early Syphilis,49,STD
Yuba,2018,Total,Early Syphilis,20,STD
CALIFORNIA,2018,Total,Gonorrhea,79397,STD
Alameda,2018,Total,Gonorrhea,3777,STD
Alpine,2018,Total,Gonorrhea,1,STD
Amador,2018,Total,Gonorrhea,17,STD
Butte,2018,Total,Gonorrhea,424,STD
Calaveras,2018,Total,Gonorrhea,40,STD
Colusa,2018,Total,Gonorrhea,14,STD
Contra Costa,2018,Total,Gonorrhea,2055,STD
Del Norte,2018,Total,Gonorrhea,64,STD
El Dorado,2018,Total,Gonorrhea,94,STD
Fresno,2018,Total,Gonorrhea,2250,STD
Glenn,2018,Total,Gonorrhea,16,STD
Humboldt,2018,Total,Gonorrhea,227,STD
Imperial,2018,Total,Gonorrhea,197,STD
Inyo,2018,Total,Gonorrhea,16,STD
Kern,2018,Total,Gonorrhea,2317,STD
Kings,2018,Total,Gonorrhea,266,STD
Lake,2018,Total,Gonorrhea,171,STD
Lassen,2018,Total,Gonorrhea,18,STD
Los Angeles,2018,Total,Gonorrhea,27333,STD
Madera,2018,Total,Gonorrhea,282,STD
Marin,2018,Total,Gonorrhea,200,STD
Mariposa,2018,Total,Gonorrhea,14,STD
Mendocino,2018,Total,Gonorrhea,115,STD
Merced,2018,Total,Gonorrhea,484,STD
Modoc,2018,Total,Gonorrhea,11,STD
Mono,2018,Total,Gonorrhea,2,STD
Monterey,2018,Total,Gonorrhea,429,STD
Napa,2018,Total,Gonorrhea,130,STD
Nevada,2018,Total,Gonorrhea,56,STD
Orange,2018,Total,Gonorrhea,3967,STD
Placer,2018,Total,Gonorrhea,235,STD
Plumas,2018,Total,Gonorrhea,8,STD
Riverside,2018,Total,Gonorrhea,4082,STD
Sacramento,2018,Total,Gonorrhea,3838,STD
San Benito,2018,Total,Gonorrhea,51,STD
San Bernardino,2018,Total,Gonorrhea,3904,STD
San Diego,2018,Total,Gonorrhea,6208,STD
San Francisco,2018,Total,Gonorrhea,5894,STD
San Joaquin,2018,Total,Gonorrhea,1409,STD
San Luis Obispo,2018,Total,Gonorrhea,188,STD
San Mateo,2018,Total,Gonorrhea,729,STD
Santa Barbara,2018,Total,Gonorrhea,501,STD
Santa Clara,2018,Total,Gonorrhea,2184,STD
Santa Cruz,2018,Total,Gonorrhea,301,STD
Shasta,2018,Total,Gonorrhea,304,STD
Sierra,2018,Total,Gonorrhea,1,STD
Siskiyou,2018,Total,Gonorrhea,23,STD
Solano,2018,Total,Gonorrhea,1009,STD
Sonoma,2018,Total,Gonorrhea,553,STD
Stanislaus,2018,Total,Gonorrhea,828,STD
Sutter,2018,Total,Gonorrhea,135,STD
Tehama,2018,Total,Gonorrhea,79,STD
Trinity,2018,Total,Gonorrhea,12,STD
Tulare,2018,Total,Gonorrhea,776,STD
Tuolumne,2018,Total,Gonorrhea,25,STD
Ventura,2018,Total,Gonorrhea,692,STD
Yolo,2018,Total,Gonorrhea,269,STD
Yuba,2018,Total,Gonorrhea,172,STD
Alameda,2020,Total,Diphtheria,0,VPD
Alpine,2020,Total,Diphtheria,0,VPD
Amador,2020,Total,Diphtheria,0,VPD
Butte,2020,Total,Diphtheria,0,VPD
Calaveras,2020,Total,Diphtheria,0,VPD
CALIFORNIA,2020,Total,Diphtheria,0,VPD
Colusa,2020,Total,Diphtheria,0,VPD
Contra Costa,2020,Total,Diphtheria,0,VPD
Del Norte,2020,Total,Diphtheria,0,VPD
El Dorado,2020,Total,Diphtheria,0,VPD
Fresno,2020,Total,Diphtheria,0,VPD
Glenn,2020,Total,Diphtheria,0,VPD
Humboldt,2020,Total,Diphtheria,0,VPD
Imperial,2020,Total,Diphtheria,0,VPD
Inyo,2020,Total,Diphtheria,0,VPD
Kern,2020,Total,Diphtheria,0,VPD
Kings,2020,Total,Diphtheria,0,VPD
Lake,2020,Total,Diphtheria,0,VPD
Lassen,2020,Total,Diphtheria,0,VPD
Los Angeles,2020,Total,Diphtheria,0,VPD
Madera,2020,Total,Diphtheria,0,VPD
Marin,2020,Total,Diphtheria,0,VPD
Mariposa,2020,Total,Diphtheria,0,VPD
Mendocino,2020,Total,Diphtheria,0,VPD
Merced,2020,Total,Diphtheria,0,VPD
Modoc,2020,Total,Diphtheria,0,VPD
Mono,2020,Total,Diphtheria,0,VPD
Monterey,2020,Total,Diphtheria,0,VPD
Napa,2020,Total,Diphtheria,0,VPD
Nevada,2020,Total,Diphtheria,0,VPD
Orange,2020,Total,Diphtheria,0,VPD
Placer,2020,Total,Diphtheria,0,VPD
Plumas,2020,Total,Diphtheria,0,VPD
Riverside,2020,Total,Diphtheria,0,VPD
Sacramento,2020,Total,Diphtheria,0,VPD
San Benito,2020,Total,Diphtheria,0,VPD
San Bernardino,2020,Total,Diphtheria,0,VPD
San Diego,2020,Total,Diphtheria,0,VPD
San Francisco,2020,Total,Diphtheria,0,VPD
San Joaquin,2020,Total,Diphtheria,0,VPD
San Luis Obispo,2020,Total,Diphtheria,0,VPD
San Mateo,2020,Total,Diphtheria,0,VPD
Santa Barbara,2020,Total,Diphtheria,0,VPD
Santa Clara,2020,Total,Diphtheria,0,VPD
Santa Cruz,2020,Total,Diphtheria,0,VPD
Shasta,2020,Total,Diphtheria,0,VPD
Sierra,2020,Total,Diphtheria,0,VPD
Siskiyou,2020,Total,Diphtheria,0,VPD
Solano,2020,Total,Diphtheria,0,VPD
Sonoma,2020,Total,Diphtheria,0,VPD
Stanislaus,2020,Total,Diphtheria,0,VPD
Sutter,2020,Total,Diphtheria,0,VPD
Tehama,2020,Total,Diphtheria,0,VPD
Trinity,2020,Total,Diphtheria,0,VPD
Tulare,2020,Total,Diphtheria,0,VPD
Tuolumne,2020,Total,Diphtheria,0,VPD
Ventura,2020,Total,Diphtheria,0,VPD
Yolo,2020,Total,Diphtheria,0,VPD
Yuba,2020,Total,Diphtheria,0,VPD
CALIFORNIA,2020,Total,"Haemophilus influenzae (invasive), all serotypes",19,VPD
Alameda,2020,Total,Hepatitis A,2,VPD
Alpine,2020,Total,Hepatitis A,0,VPD
Amador,2020,Total,Hepatitis A,0,VPD
Butte,2020,Total,Hepatitis A,1,VPD
Calaveras,2020,Total,Hepatitis A,0,VPD
CALIFORNIA,2020,Total,Hepatitis A,195,VPD
Colusa,2020,Total,Hepatitis A,0,VPD
Contra Costa,2020,Total,Hepatitis A,4,VPD
Del Norte,2020,Total,Hepatitis A,0,VPD
El Dorado,2020,Total,Hepatitis A,1,VPD
Fresno,2020,Total,Hepatitis A,1,VPD
Glenn,2020,Total,Hepatitis A,0,VPD
Humboldt,2020,Total,Hepatitis A,0,VPD
Imperial,2020,Total,Hepatitis A,0,VPD
Inyo,2020,Total,Hepatitis A,0,VPD
Kern,2020,Total,Hepatitis A,0,VPD
Kings,2020,Total,Hepatitis A,0,VPD
Lake,2020,Total,Hepatitis A,0,VPD
Lassen,2020,Total,Hepatitis A,0,VPD
Los Angeles,2020,Total,Hepatitis A,47,VPD
Madera,2020,Total,Hepatitis A,1,VPD
Marin,2020,Total,Hepatitis A,2,VPD
Mariposa,2020,Total,Hepatitis A,0,VPD
Mendocino,2020,Total,Hepatitis A,0,VPD
Merced,2020,Total,Hepatitis A,0,VPD
Modoc,2020,Total,Hepatitis A,0,VPD
Mono,2020,Total,Hepatitis A,0,VPD
Monterey,2020,Total,Hepatitis A,4,VPD
Napa,2020,Total,Hepatitis A,0,VPD
Nevada,2020,Total,Hepatitis A,0,VPD
Orange,2020,Total,Hepatitis A,17,VPD
Placer,2020,Total,Hepatitis A,0,VPD
Plumas,2020,Total,Hepatitis A,0,VPD
Riverside,2020,Total,Hepatitis A,28,VPD
Sacramento,2020,Total,Hepatitis A,4,VPD
San Benito,2020,Total,Hepatitis A,2,VPD
San Bernardino,2020,Total,Hepatitis A,24,VPD
San Diego,2020,Total,Hepatitis A,15,VPD
San Francisco,2020,Total,Hepatitis A,7,VPD
San Joaquin,2020,Total,Hepatitis A,5,VPD
San Luis Obispo,2020,Total,Hepatitis A,2,VPD
San Mateo,2020,Total,Hepatitis A,5,VPD
Santa Barbara,2020,Total,Hepatitis A,2,VPD
Santa Clara,2020,Total,Hepatitis A,6,VPD
Santa Cruz,2020,Total,Hepatitis A,1,VPD
Shasta,2020,Total,Hepatitis A,0,VPD
Sierra,2020,Total,Hepatitis A,0,VPD
Siskiyou,2020,Total,Hepatitis A,0,VPD
Solano,2020,Total,Hepatitis A,0,VPD
Sonoma,2020,Total,Hepatitis A,1,VPD
Stanislaus,2020,Total,Hepatitis A,5,VPD
Sutter,2020,Total,Hepatitis A,1,VPD
Tehama,2020,Total,Hepatitis A,1,VPD
Trinity,2020,Total,Hepatitis A,0,VPD
Tulare,2020,Total,Hepatitis A,0,VPD
Tuolumne,2020,Total,Hepatitis A,0,VPD
Ventura,2020,Total,Hepatitis A,6,VPD
Yolo,2020,Total,Hepatitis A,0,VPD
Yuba,2020,Total,Hepatitis A,0,VPD
Alameda,2020,Total,"Hepatitis B, Acute",2,VPD
Alpine,2020,Total,"Hepatitis B, Acute",0,VPD
Amador,2020,Total,"Hepatitis B, Acute",0,VPD
Butte,2020,Total,"Hepatitis B, Acute",4,VPD
Calaveras,2020,Total,"Hepatitis B, Acute",0,VPD
CALIFORNIA,2020,Total,"Hepatitis B, Acute",53,VPD
Colusa,2020,Total,"Hepatitis B, Acute",0,VPD
Contra Costa,2020,Total,"Hepatitis B, Acute",2,VPD
Del Norte,2020,Total,"Hepatitis B, Acute",0,VPD
El Dorado,2020,Total,"Hepatitis B, Acute",1,VPD
Fresno,2020,Total,"Hepatitis B, Acute",4,VPD
Glenn,2020,Total,"Hepatitis B, Acute",0,VPD
Humboldt,2020,Total,"Hepatitis B, Acute",1,VPD
Imperial,2020,Total,"Hepatitis B, Acute",0,VPD
Inyo,2020,Total,"Hepatitis B, Acute",0,VPD
Kern,2020,Total,"Hepatitis B, Acute",1,VPD
Kings,2020,Total,"Hepatitis B, Acute",0,VPD
Lake,2020,Total,"Hepatitis B, Acute",1,VPD
Lassen,2020,Total,"Hepatitis B, Acute",0,VPD
Los Angeles,2020,Total,"Hepatitis B, Acute",22,VPD
Madera,2020,Total,"Hepatitis B, Acute",0,VPD
Marin,2020,Total,"Hepatitis B, Acute",0,VPD
Mariposa,2020,Total,"Hepatitis B, Acute",0,VPD
Mendocino,2020,Total,"Hepatitis B, Acute",0,VPD
Merced,2020,Total,"Hepatitis B, Acute",0,VPD
Modoc,2020,Total,"Hepatitis B, Acute",0,VPD
Mono,2020,Total,"Hepatitis B, Acute",0,VPD
Monterey,2020,Total,"Hepatitis B, Acute",0,VPD
Napa,2020,Total,"Hepatitis B, Acute",0,VPD
Nevada,2020,Total,"Hepatitis B, Acute",0,VPD
Orange,2020,Total,"Hepatitis B, Acute",1,VPD
Placer,2020,Total,"Hepatitis B, Acute",0,VPD
Plumas,2020,Total,"Hepatitis B, Acute",0,VPD
Riverside,2020,Total,"Hepatitis B, Acute",0,VPD
Sacramento,2020,Total,"Hepatitis B, Acute",0,VPD
San Benito,2020,Total,"Hepatitis B, Acute",0,VPD
San Bernardino,2020,Total,"Hepatitis B, Acute",1,VPD
San Diego,2020,Total,"Hepatitis B, Acute",4,VPD
San Francisco,2020,Total,"Hepatitis B, Acute",1,VPD
San Joaquin,2020,Total,"Hepatitis B, Acute",1,VPD
San Luis Obispo,2020,Total,"Hepatitis B, Acute",1,VPD
San Mateo,2020,Total,"Hepatitis B, Acute",0,VPD
Santa Barbara,2020,Total,"Hepatitis B, Acute",0,VPD
Santa Clara,2020,Total,"Hepatitis B, Acute",1,VPD
Santa Cruz,2020,Total,"Hepatitis B, Acute",0,VPD
Shasta,2020,Total,"Hepatitis B, Acute",0,VPD
Sierra,2020,Total,"Hepatitis B, Acute",0,VPD
Siskiyou,2020,Total,"Hepatitis B, Acute",0,VPD
Solano,2020,Total,"Hepatitis B, Acute",1,VPD
Sonoma,2020,Total,"Hepatitis B, Acute",0,VPD
Stanislaus,2020,Total,"Hepatitis B, Acute",2,VPD
Sutter,2020,Total,"Hepatitis B, Acute",0,VPD
Tehama,2020,Total,"Hepatitis B, Acute",0,VPD
Trinity,2020,Total,"Hepatitis B, Acute",0,VPD
Tulare,2020,Total,"Hepatitis B, Acute",0,VPD
Tuolumne,2020,Total,"Hepatitis B, Acute",0,VPD
Ventura,2020,Total,"Hepatitis B, Acute",1,VPD
Yolo,2020,Total,"Hepatitis B, Acute",1,VPD
Yuba,2020,Total,"Hepatitis B, Acute",0,VPD
CALIFORNIA,2020,Total,"Hepatitis B, Perinatal",1,VPD
Alameda,2020,Total,"Hepatitis C, Acute",1,VPD
Alpine,2020,Total,"Hepatitis C, Acute",0,VPD
Amador,2020,Total,"Hepatitis C, Acute",2,VPD
Butte,2020,Total,"Hepatitis C, Acute",0,VPD
Calaveras,2020,Total,"Hepatitis C, Acute",0,VPD
CALIFORNIA,2020,Total,"Hepatitis C, Acute",73,VPD
Colusa,2020,Total,"Hepatitis C, Acute",0,VPD
Contra Costa,2020,Total,"Hepatitis C, Acute",0,VPD
Del Norte,2020,Total,"Hepatitis C, Acute",0,VPD
El Dorado,2020,Total,"Hepatitis C, Acute",0,VPD
Fresno,2020,Total,"Hepatitis C, Acute",22,VPD
Glenn,2020,Total,"Hepatitis C, Acute",0,VPD
Humboldt,2020,Total,"Hepatitis C, Acute",0,VPD
Imperial,2020,Total,"Hepatitis C, Acute",0,VPD
Inyo,2020,Total,"Hepatitis C, Acute",0,VPD
Kern,2020,Total,"Hepatitis C, Acute",3,VPD
Kings,2020,Total,"Hepatitis C, Acute",5,VPD
Lake,2020,Total,"Hepatitis C, Acute",0,VPD
Lassen,2020,Total,"Hepatitis C, Acute",0,VPD
Los Angeles,2020,Total,"Hepatitis C, Acute",13,VPD
Madera,2020,Total,"Hepatitis C, Acute",0,VPD
Marin,2020,Total,"Hepatitis C, Acute",0,VPD
Mariposa,2020,Total,"Hepatitis C, Acute",0,VPD
Mendocino,2020,Total,"Hepatitis C, Acute",0,VPD
Merced,2020,Total,"Hepatitis C, Acute",0,VPD
Modoc,2020,Total,"Hepatitis C, Acute",0,VPD
Mono,2020,Total,"Hepatitis C, Acute",0,VPD
Monterey,2020,Total,"Hepatitis C, Acute",0,VPD
Napa,2020,Total,"Hepatitis C, Acute",0,VPD
Nevada,2020,Total,"Hepatitis C, Acute",1,VPD
Orange,2020,Total,"Hepatitis C, Acute",1,VPD
Placer,2020,Total,"Hepatitis C, Acute",0,VPD
Plumas,2020,Total,"Hepatitis C, Acute",0,VPD
Riverside,2020,Total,"Hepatitis C, Acute",1,VPD
Sacramento,2020,Total,"Hepatitis C, Acute",0,VPD
San Benito,2020,Total,"Hepatitis C, Acute",0,VPD
San Bernardino,2020,Total,"Hepatitis C, Acute",0,VPD
San Diego,2020,Total,"Hepatitis C, Acute",16,VPD
San Francisco,2020,Total,"Hepatitis C, Acute",0,VPD
San Joaquin,2020,Total,"Hepatitis C, Acute",0,VPD
San Luis Obispo,2020,Total,"Hepatitis C, Acute",0,VPD
San Mateo,2020,Total,"Hepatitis C, Acute",0,VPD
Santa Barbara,2020,Total,"Hepatitis C, Acute",0,VPD
Santa Clara,2020,Total,"Hepatitis C, Acute",0,VPD
Santa Cruz,2020,Total,"Hepatitis C, Acute",1,VPD
Shasta,2020,Total,"Hepatitis C, Acute",0,VPD
Sierra,2020,Total,"Hepatitis C, Acute",0,VPD
Siskiyou,2020,Total,"Hepatitis C, Acute",1,VPD
Solano,2020,Total,"Hepatitis C, Acute",0,VPD
Sonoma,2020,Total,"Hepatitis C, Acute",0,VPD
Stanislaus,2020,Total,"Hepatitis C, Acute",1,VPD
Sutter,2020,Total,"Hepatitis C, Acute",0,VPD
Tehama,2020,Total,"Hepatitis C, Acute",0,VPD
Trinity,2020,Total,"Hepatitis C, Acute",0,VPD
Tulare,2020,Total,"Hepatitis C, Acute",1,VPD
Tuolumne,2020,Total,"Hepatitis C, Acute",0,VPD
Ventura,2020,Total,"Hepatitis C, Acute",2,VPD
Yolo,2020,Total,"Hepatitis C, Acute",0,VPD
Yuba,2020,Total,"Hepatitis C, Acute",2,VPD
Alameda,2020,Total,Invasive Meningococcal Disease,2,VPD
Alpine,2020,Total,Invasive Meningococcal Disease,0,VPD
Amador,2020,Total,Invasive Meningococcal Disease,0,VPD
Butte,2020,Total,Invasive Meningococcal Disease,0,VPD
Calaveras,2020,Total,Invasive Meningococcal Disease,0,VPD
CALIFORNIA,2020,Total,Invasive Meningococcal Disease,24,VPD
Colusa,2020,Total,Invasive Meningococcal Disease,0,VPD
Contra Costa,2020,Total,Invasive Meningococcal Disease,1,VPD
Del Norte,2020,Total,Invasive Meningococcal Disease,0,VPD
El Dorado,2020,Total,Invasive Meningococcal Disease,1,VPD
Fresno,2020,Total,Invasive Meningococcal Disease,0,VPD
Glenn,2020,Total,Invasive Meningococcal Disease,0,VPD
Humboldt,2020,Total,Invasive Meningococcal Disease,1,VPD
Imperial,2020,Total,Invasive Meningococcal Disease,0,VPD
Inyo,2020,Total,Invasive Meningococcal Disease,0,VPD
Kern,2020,Total,Invasive Meningococcal Disease,1,VPD
Kings,2020,Total,Invasive Meningococcal Disease,0,VPD
Lake,2020,Total,Invasive Meningococcal Disease,0,VPD
Lassen,2020,Total,Invasive Meningococcal Disease,0,VPD
Los Angeles,2020,Total,Invasive Meningococcal Disease,5,VPD
Madera,2020,Total,Invasive Meningococcal Disease,0,VPD
Marin,2020,Total,Invasive Meningococcal Disease,0,VPD
Mariposa,2020,Total,Invasive Meningococcal Disease,0,VPD
Mendocino,2020,Total,Invasive Meningococcal Disease,0,VPD
Merced,2020,Total,Invasive Meningococcal Disease,1,VPD
Modoc,2020,Total,Invasive Meningococcal Disease,0,VPD
Mono,2020,Total,Invasive Meningococcal Disease,0,VPD
Monterey,2020,Total,Invasive Meningococcal Disease,1,VPD
Napa,2020,Total,Invasive Meningococcal Disease,0,VPD
Nevada,2020,Total,Invasive Meningococcal Disease,0,VPD
Orange,2020,Total,Invasive Meningococcal Disease,1,VPD
Placer,2020,Total,Invasive Meningococcal Disease,0,VPD
Plumas,2020,Total,Invasive Meningococcal Disease,0,VPD
